gauge_id,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,geol_1st_class,glim_1st_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,gauge_lat,gauge_lon,elev_mean,area_gages2,area_geospa_fabric,soil_depth_pelletier,soil_depth_statsgo,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,frac_forest,lai_max,gvf_max,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99,ri_5,ri_10,ri_50,ri_500
3026500,1.746184,0.493333,1.902331,0.505318,1.26496,0.095165,5.541235,5.5,1.71875,74.2,11.074627,0,158.55,1,1,0,0.2212,-14.1475,3.539562,2.262477,0.156581,0.209815,0.639197,15.95,1.143369,1,201.75,2.980059,3,41.63117,-78.57669,577.23,20.31,20.33,1,1.5,0.630961,42.095855,40.280181,17.646621,0,0,0,1,4.893293,0.876862,1,2,0.19,2,669,1206,1813,3777
13161500,0.222197,0.162175,1.116571,0.6085,2.088587,0.014142,0.994876,44.2,18.040816,126.05,24.715686,0,211.8,11,0.448206,0.026827,0.1164,-13.2545,1.37011,2.559878,-0.533792,0.518679,1.868375,23.95,1.400585,1,276.85,7.462264,3,41.93324,-115.67453,2059.26,986.13,990.34,2.537049,0.745899,0.284475,35.963361,28.000797,22.740509,0,0,13.138546,0.0336,0.821447,0.354674,1,5,0.12,1.5,1140,1501,2342,3650
6332515,0.041206,0.034008,0.103355,0.129602,1.502379,0.000128,0.077681,34.95,7.132653,302.55,50.008264,0.045859,193.4,7,0.991565,0,0.2179,-13.0452,1.211637,2.475154,0.818659,0.173915,2.042818,23.65,1.429003,1,293.25,6.924439,1,47.78724,-102.76853,683.69,191.49,191.55,1.074928,1.092912,0.304034,16.136198,23.409266,16.991637,0,0,43.377628,0,1.392456,0.540677,0.642195,5,0.141468,1.5,790,1300,2641,5121
12147600,9.503108,1.080827,1.656373,0.468625,0.880915,0.796479,29.435091,7.7,1.604167,66.7,11.6,0,144.05,2,0.526343,0,0.0479,-13.3421,8.792442,1.93683,-0.634124,0.274033,0.220284,9.65,1.440299,1,178.2,4.330498,3,47.70677,-121.60011,1067.53,14.13,16.07,0.633333,1.5,0.365965,34.242514,18.024431,6.227957,0,0,41.65382,1,3.901878,0.856914,1,11,0.17,1.8,1733,2019,2573,3271
6623800,1.431322,0.498984,0.607237,0.527019,1.641115,0.195559,7.725891,44.95,29,100.15,16.974576,0,247.45,3,0.508728,0,0.0689,-13.8248,2.868472,3.046182,-0.57408,0.753936,1.061953,14.85,1.280172,1,229.1,4.823158,3,41.02358,-106.82477,2970.51,187.66,188.7,1.14,1.37632,0.543072,52.803094,28.929926,15.821902,0,0,2.31654,0.9211,1.901204,0.639474,0.711043,11,0.155552,1.713313,1455,1634,2144,2737
1123000,1.737335,0.454295,1.808908,0.585542,0.96314,0.216845,5.028286,4.55,1.4,58.1,9.149606,0,159.1,3,1,0,0.01,-14.1,3.824242,2.306334,-0.00119,0.136053,0.603082,21.15,1.233236,1,241.1,3.879324,4,41.67177,-72.0523,120.1,77.85,84.21,9.085106,1.5,0.53385,52.746895,27.534638,8.689368,0,0,11.025043,0.9141,5.403097,0.907407,1,2,0.19,2,1457,1866,2537,3693
14138800,6.510736,0.842296,1.818519,0.45787,1.092871,0.252817,23.557914,12.8,1.910448,107.65,24.191011,0,135.85,5,0.740866,0,0.1392,-12.0854,7.729751,2.094345,-0.814759,0.317266,0.270946,12.55,1.512048,1,200.85,5.641854,3,45.45262,-121.89147,821.62,21.29,21.83,0.897436,0.837304,0.359881,39.285166,44.37471,16.46024,0,0,0,1,4.076338,0.870552,1,11,0.17,1.8,1403,1778,2245,2994
4074950,0.825172,0.347896,0.953964,0.782622,0.546631,0.381539,1.813526,0,0,0,0,0,199.2,3,0.467019,0,0.0426,-13.4489,2.371896,2.314147,0.534513,0.203273,0.975653,20.9,1.233038,1,250.15,4.094108,1,45.18997,-88.73344,482.31,1205.53,1216.29,24.262238,1.5,0.656354,64.708116,23.026656,7.258525,1.705765,4.896313,0,0.9667,4.804489,0.850047,0.750035,1,0.234691,2.284441,1770,1948,2287,2755
9492400,0.582409,0.328068,0.987025,0.650654,1.685788,0.130894,2.234679,13.5,6.585366,8.95,4.589744,0,212.7,11,0.843137,0,0.1087,-12.5,1.77527,3.331321,0.096881,0.271766,1.876515,26.55,1.701923,1,293.95,10.554758,2,33.82227,-109.81454,2468.99,128.97,128.97,0.916667,1.5,0.547642,41.578276,30.494342,15.316141,0,0,12.586068,0.9911,2.269452,0.725756,1,11,0.17,1.8,398,733,1423,3473
11141280,0.439204,0.233165,0.812601,0.595576,1.809469,0.054358,1.630748,19.7,7.72549,69.05,27.62,0,148.85,1,1,0,0.19,-15.2,1.883666,2.751562,-1.37078,0.000788,1.460748,27.25,1.974638,1,318.65,16.4677,3,35.23553,-120.47239,292.35,54.01,56.05,1.27907,0.8,0.281921,23.01074,27.579155,24.641959,0,0,23.378338,0.4501,2.766891,0.682497,0.97006,10,0.160299,1.720958,999,1755,3955,8828
6289000,0.718148,0.417089,0.7448,0.703615,1.379313,0.24919,2.501242,8.9,7.12,1,1.666667,0,242.7,4,0.758824,0.758824,0.0918,-12.1444,1.721811,2.489652,0.029903,0.583643,1.44595,18.5,1.434109,1,258.8,5.632209,3,45.00691,-107.61509,2507.99,471.27,472.4,0.708651,0.7986,0.239374,25.136673,25.660165,16.736957,0,0,32.549541,0.6859,1.883841,0.625378,0.589598,5,0.14052,1.623121,1567,1790,2489,3393
1669000,0.959165,0.300023,1.897945,0.668812,1.425873,0.068112,2.513325,2.35,1.740741,48.45,11.535714,0.003696,169.15,7,1,0,0.22,-13,3.196973,2.678054,0.163707,0.041206,0.837684,22,1.164021,1,255,4.541407,4,37.87708,-76.90052,42.94,71.84,75.31,35.59322,1.5,0.588,65.266667,17.2,17.533333,0,0,0,0.9098,4.586904,0.834544,0.865925,1,0.240615,2.279332,657,993,2041,4655
7301410,0.04116,0.024353,1.521156,0.661661,1.551906,0.001526,0.098541,2.5,2,72.1,26.703704,0.000411,179.8,7,0.995405,0,0.2198,-13.0112,1.690138,2.90849,0.545624,0.075417,1.720859,25.85,1.325641,1,312.7,9.348281,1,35.4731,-100.12095,787.71,769.67,773.72,29.565755,1.5,0.626003,64.370512,21.820653,13.823336,0,0,0,0,0.963149,0.424016,1,5,0.12,1.5,844,1440,2793,5592
12117000,5.1086,0.784869,1.617895,0.697623,1.278876,1.145554,12.819292,1.35,1.5,5.9,5.130435,0,143.7,5,0.716544,0,0.1183,-13.2653,6.508854,1.991565,-0.631784,0.125199,0.305978,10.1,1.496296,1,177.6,4.496203,3,47.38649,-121.84622,640.53,44.85,45.22,1.743902,1.399969,0.440041,36.74993,27.878892,11.046761,0,0,24.427477,1,3.535597,0.840821,1,11,0.17,1.8,1304,1696,2545,4106
10336660,2.778327,0.744624,1.558096,0.547357,1.441653,0.12315,12.807577,60.9,16.916667,178.35,69.941176,0,222.6,7,0.412345,0,0.1395,-12.9785,3.731183,2.85939,-1.141316,0.668728,0.76635,23.45,1.914286,1,278.9,9.785965,3,39.10741,-120.16214,2113.28,29.8,32.46,0.791667,0.908575,0.367503,58.66575,30.208929,11.086556,3.517085,0,0.016351,0.7908,1.973019,0.59274,0.633532,3,NaN,NaN,1100,1840,2992,6981
5120500,0.040408,0.030803,0.716965,0.465859,3.953147,0,0.200609,57.2,26.604651,211,50.238095,0.055168,218.6,7,0.998403,0,0.1598,-13.7671,1.311844,2.038847,0.801899,0.191766,1.554184,24.3,1.369014,1,304.15,8.154155,1,48.13834,-100.53986,515.77,1509.83,1509.83,42.154585,1.5,0.637739,44.967095,33.080959,19.701298,0,0,2.254702,0.0019,1.823255,0.62214,1,4,0.18,1.5,475,782,2202,6294
2324400,0.455489,0.118258,1.791389,0.49936,3.093108,0.007217,2.054196,59.15,18.2,187.4,50.648649,0,200.45,7,1,0,0.22,-13,3.851673,3.816533,0.328588,0.000197,0.990877,21.3,1.264095,1,269.3,5.598753,2,30.09827,-83.47181,31.14,176.27,210.24,49.292517,1.5,1.05198,37.220738,2.985215,1.846206,0,57.863145,0,0.8795,4.420335,0.822476,0.992038,10,0.160318,1.71035,684,928,2028,4662
2312200,0.39044,0.108662,0.941434,0.554751,6.240501,0,2.241373,80.85,50.53125,216.7,68.793651,0.125394,197,7,0.51007,0.48993,0.169,-11.4552,3.593146,3.780234,0.636135,0,1.052068,21.85,1.300595,1,255.6,5.992966,2,28.57277,-82.15536,34.11,413.48,466.7,20.42812,1.5,0.643313,84.894837,8.218062,6.808936,0,0,0,0.4082,2.934096,0.696267,0.880136,10,0.162397,1.676027,767,1088,2531,4902
6221400,1.462905,0.94342,2.335132,0.633987,0.513287,0.057976,5.421804,75.9,15.489796,175.85,66.358491,0,278.95,3,0.37917,0.094149,NaN,-14.1412,1.550641,3.004758,0.010823,0.714827,1.937753,22.75,1.458333,1,274.2,6.267429,3,43.34551,-109.41014,3336.8,227.88,231.93,0.589041,1.105364,0.431627,46.649975,27.596373,15.467267,0,0,99.377672,0.297,0.571417,0.24797,1,5,0.12,1.5,1263,1503,2190,3379
1487000,1.304607,0.390713,1.667765,0.744017,1.317448,0.274148,3.067847,0.8,1.333333,12.25,6.805556,0,173.35,7,1,0,0.22,-13,3.339039,2.60757,0.087684,0.042469,0.780934,23.05,1.245946,1,256.65,4.425,4,38.72833,-75.56186,13.84,187.41,187.18,49.193103,1.5,0.399387,38.682619,16.341719,9.921566,0,0,35.145132,0.4165,2.158202,0.709765,1,3,0.18,1.5,1216,1630,2543,4386
11284400,0.531312,0.188246,0.501697,0.264293,2.30931,0,2.052496,100.45,22.573034,249.4,55.422222,0.365777,146.2,1,0.935318,0,0.118,-16.2416,2.822434,3.480214,-1.23944,0.036505,1.233054,26,1.786942,1,302.5,11.793372,3,37.84187,-120.18491,897.33,41.72,41.7,1,0.8,0.264,30.125,28.125,17,0,0,25,0.7577,2.071993,0.67227,0.590418,10,0.164096,1.740958,1647,2131,6916,12844
6632400,1.101506,0.490343,0.454244,0.465671,1.361311,0.11408,6.634679,51.1,30.058824,193.2,28.20438,0,246.45,7,0.570014,0,0.1383,-13.54,2.246401,3.275387,-0.353991,0.744512,1.45806,15.7,1.308333,1,240.45,4.922211,3,41.58525,-106.22279,3001.56,162.99,165.15,2.518797,1.120904,0.428795,46.785629,28.19815,15.457923,0,0,9.553174,0.7266,1.860953,0.629401,0.749181,5,0.132541,1.575246,1759,2052,2786,3799
6037500,1.111145,0.461856,0.568736,0.881091,0.806472,0.764657,2.115405,0,0,0,0,0,211.3,11,0.846379,0.000233,0.154,-12.7442,2.405825,2.603781,-0.405932,0.648345,1.082282,14.1,1.349282,1,223.3,5.266509,3,44.65687,-111.06827,2412.29,1126.25,1127.58,2.381104,1.078881,0.435956,54.74847,31.291161,14.01997,0,0,0,0.8534,1.41387,0.528578,0.614774,5,0.138674,1.609738,1711,2072,2521,3271
1613050,1.238652,0.401052,1.694799,0.418223,2.081063,0.009646,4.99838,25.45,3.221519,139.15,17.39375,0.010404,163.8,1,1,0,0.1863,-15.2693,3.088505,2.446746,0.122909,0.130492,0.79221,21,1.153846,1,246.7,3.869804,4,39.89842,-78.13223,261.6,27.9,27.96,0.931818,1.273389,0.496052,43.750716,34.53381,14.272216,0,0,7.56341,0.9354,4.187258,0.833965,0.797046,2,0.18797,1.898523,656,859,1779,3728
10258000,0.282084,0.256122,0.926413,0.614251,1.631062,0,1.567959,60.55,29.536585,204.9,66.096774,0.281862,176.7,2,0.608484,0,0.0622,-13.8264,1.101368,3.373831,-1.333279,0.050846,3.063311,18.9,1.8,1,341.5,26.168582,3,33.80502,-116.55918,1371.26,43.69,75.71,3.8125,0.79651,0.26505,49.72499,8.243106,3.369114,0,0,47.110706,0.4365,0.796885,0.376543,0.484058,8,0.182858,2.362487,353,1294,3876,21177
2310947,0.45164,0.120091,1.170247,0.482623,5.061899,0,2.60944,96.1,34.945455,213.05,83.54902,0.183984,222.5,7,0.858098,0.141902,0.2462,-11.1176,3.760805,3.547327,0.677666,0,0.943236,21.05,1.323899,1,248.9,5.663254,2,28.31195,-82.05591,42.23,649.56,581.55,36.295455,1.5,0.707562,78.701306,6.87173,5.415209,0.000593,8.992955,0,0.3118,2.745607,0.678995,0.995853,10,0.160083,1.699171,1435,1978,3282,4749
2381600,3.6956,0.865166,1.282992,0.621848,1.846121,0.426728,9.719922,4.75,1.557377,36.5,9.012346,0,171.7,3,1,0,0.01,-14.1,4.27155,3.014247,-0.110114,0.016638,0.705656,21.85,1.168449,1,259.2,4.587611,4,34.57037,-84.46882,512.02,10.32,10.33,1,1.5,0.201658,16.849026,10.067525,5.959835,0,0,66.994727,0.933,4.973832,0.877855,1,1,0.25,2.4,1392,1864,3318,6262
11475560,3.644829,0.70553,1.3084,0.442188,1.415628,0.102001,15.70821,48.95,8.981651,178.15,47.506667,0,136.25,1,1,0,0.19,-15.2,5.166086,3.067143,-1.219694,0.138629,0.593707,27.05,1.846416,1,274.1,9.500867,3,39.7296,-123.64391,592.58,16.79,16.87,1.064516,0.992699,0.447751,45.125288,32.701306,22.278882,0,0,0,0.9922,5.344111,0.909562,1,11,0.17,1.8,1233,1408,2877,6045
14158500,4.472458,0.771348,1.279542,0.820739,1.102299,1.774975,9.553904,0,0,0,0,0,183.45,5,0.926026,0,0.1029,-12.4213,5.79824,2.244882,-0.868734,0.36517,0.387166,14.55,1.547872,1,215.45,6.450599,3,44.36095,-121.99562,1175.75,237.08,122.9,0.980861,1.020173,0.428486,44.271364,40.766534,15.109628,0,0,0.37888,0.9963,3.741929,0.812729,1,11,0.17,1.8,1985,2263,2965,3836
11253310,0.066322,0.056492,0.464076,0.376217,2.755743,0,0.264077,139.4,41.61194,250.15,80.693548,0.471184,151.05,1,0.929668,0,0.1875,-14.8424,1.174001,2.98437,-1.389985,0.009071,2.54205,25.8,1.823322,1,323.7,16.024752,3,36.40217,-120.43349,802.17,120.44,235.92,1.179775,1.111791,0.386633,24.37144,22.724395,31.173057,0,0,19.547387,0.1202,0.86309,0.390519,0.335355,5,0.159428,2.107883,787,1663,4498,10691
1142500,1.723016,0.519815,1.466223,0.571788,1.506497,0.178647,5.359421,5.75,2.12963,41.5,9.325843,0,181.15,4,0.764501,0.764501,0.0585,-12.5655,3.314671,2.147047,0.17462,0.252308,0.647741,19.8,1.128205,1,224.75,3.206134,2,43.93451,-72.65788,346.62,82.17,79.91,2.876812,1.456004,0.622479,43.406596,41.928581,14.438576,0,0,0,0.9799,4.886292,0.88482,0.604969,3,0.18395,1.697515,1093,1628,2473,4513
4124000,1.15752,0.467783,0.491013,0.886909,0.413931,0.823293,1.821058,0,0,0,0,0,183.55,1,0.601541,0.018775,0.1338,-16.1341,2.474482,2.604745,0.243322,0.226974,1.052643,17.3,1.193103,1,220.75,3.49288,3,44.43639,-85.69868,336.67,2243.63,2288.73,26.691025,1.5,0.695341,80.581346,7.851473,4.268651,0.330648,7.299817,0,0.7036,3.910929,0.807398,0.405067,1,0.210371,1.965364,2793,3049,3436,3966
11230500,1.719287,0.851821,1.145416,0.5809,1.060307,0.102896,7.895906,35.4,10.892308,116,24.946237,0,244,2,0.829722,0,0.0749,-13.5155,2.018367,3.157911,-1.117486,0.902964,1.564587,25.9,1.786207,1,307.55,12.302,3,37.33939,-118.97345,3020.86,135.53,142.19,0.339535,1.417635,0.567054,61.630924,25.131784,9.887014,0,0,89.865689,0.2787,0.506764,0.220773,0.365656,9,0.200597,2.46832,1165,1586,2456,4266
1485500,0.917682,0.283185,1.826515,0.476673,1.743402,0.034571,3.266941,12.35,2.806818,106.85,15.264286,0,160.05,7,1,0,0.28,-10.9,3.240579,2.6303,0.084383,0.031636,0.811676,22.55,1.199468,1,257.9,4.41988,4,38.22892,-75.47144,15.46,141.54,112.98,47.846591,1.5,0.462771,53.02733,14.823797,6.32527,0,0,25.61765,0.867,4.695433,0.834605,0.856252,1,0.239938,2.270627,1210,1748,2925,5778
6339100,0.051601,0.044654,0.328551,0.163825,2.62418,0,0.124839,36.35,8.759036,261.3,40.828125,0.06037,189.1,7,0.989231,0,0.2197,-13.0237,1.15558,2.118596,0.838254,0.160349,1.833362,24.3,1.5,1,297.4,7.596424,1,47.23613,-102.76991,759.27,529.14,529.56,1.143316,1.485083,0.448824,19.436534,25.71097,20.107454,0,0,34.824578,0,1.298325,0.507898,0.876216,5,0.127427,1.5,1627,2312,5353,8607
8378500,0.587627,0.300371,1.162534,0.611704,1.781633,0.10447,2.352223,17.35,13.346154,29.5,7.662338,0,232.65,8,0.562972,0.176136,0.1226,-14.2476,1.956338,3.135561,0.316618,0.449989,1.602771,25.95,1.482857,1,282.7,7.820194,4,35.70837,-105.68252,2965.23,444.96,444.99,0.818321,1.499754,0.529015,36.864974,23.13113,22.944805,0,0,17.207544,0.965,1.947593,0.646701,0.903314,11,0.165166,1.770994,1100,1462,2613,4470
4296000,1.838227,0.508458,1.441415,0.522731,1.461478,0.291461,6.306901,6.2,2.755556,30.9,8.828571,0,181.4,4,0.66455,0.66455,0.0512,-12.7163,3.615295,2.190772,0.202147,0.273318,0.605973,13.65,1.207965,1,185.9,2.789197,2,44.86894,-72.2701,390.99,302.19,301.12,4.469548,1.456676,0.618591,48.413705,39.252058,12.071205,0,0,0,1,4.604545,0.872336,0.58923,3,0.195212,1.779416,2664,3345,4013,5134
1658500,0.956239,0.29714,1.282838,0.37539,1.903958,0.013915,3.289088,17.65,1.476987,125.75,12.033493,0.009719,162.7,3,0.570399,0,0.1217,-13.4126,3.21814,2.685457,0.10622,0.069357,0.834475,22.4,1.240997,1,257,4.746076,4,38.58734,-77.4286,97.44,19.34,23.69,1,1.5,0.645,44.733333,34.733333,20.733333,0,0,0,1,5.40062,0.892101,0.706958,2,0.207583,2.117217,992,1180,2690,5432
6431500,0.376538,0.191605,1.060312,0.880857,1.219152,0.194764,0.65876,0.35,2.333333,0,0,0,202.55,4,0.622672,0.622672,0.1,-12.9291,1.965183,2.906362,0.393725,0.369931,1.478927,20.7,1.42268,1,261.65,5.356192,4,44.48248,-103.86159,1889.64,427.1,427.98,0.997195,1.469463,0.666341,32.046915,41.804301,24.836275,0,0,1.388039,0.9044,3.007616,0.763443,0.407362,11,0.196556,1.926772,636,962,2881,10799
6344600,0.051664,0.045442,0.288788,0.163255,2.42997,0,0.121569,39.5,9.404762,266.45,39.768657,0.108966,196.75,7,0.983098,0,0.2195,-13.0372,1.136924,2.129803,0.835102,0.162624,1.873303,25.2,1.565217,1,297.9,7.839474,1,47.02779,-103.05324,796.57,402.5,408.92,1.213687,1.499664,0.462293,18.507247,26.916243,20.842407,0,0,33.816285,0,1.291715,0.504651,0.556779,5,0.146593,1.5,1752,1973,6075,10249
14158790,5.184503,0.853038,2.29111,0.526837,1.409138,0.23519,17.488462,8.65,2.217949,118.9,44.037037,0,155.75,5,0.98783,0,0.09,-12.5,6.077693,2.193339,-0.848302,0.365057,0.360883,14.15,1.546448,1,214.85,6.461654,3,44.33457,-122.04701,1026.81,40.57,40.76,0.850746,0.966562,0.414909,42.004709,42.208313,15.890164,0,0,0,1,4.721814,0.89547,1,11,0.17,1.8,1630,2000,2906,4547
5393500,0.985497,0.412614,1.092066,0.409539,1.73902,0.08213,4.115361,26.15,4.547826,98.75,16.056911,0,203.8,3,0.99996,0,0.01,-14.1,2.388423,2.086423,0.583819,0.19617,0.873557,22.3,1.238889,1,253.65,4.010277,1,45.44913,-89.97931,487.07,220.44,225.96,36.129534,1.5,0.608407,55.234647,34.56309,10.093263,0,0,0,1,4.776619,0.883506,0.776925,2,0.187769,1.888462,2301,2962,3844,4973
1333000,2.06809,0.558243,1.56615,0.552807,1.580211,0.218133,6.631232,4.6,1.508197,50.6,10.019802,0,165.9,3,0.663358,0.312363,0.0302,-13.3765,3.704639,2.212718,0.146315,0.222245,0.597283,19,1.210191,1,227.9,3.409125,4,42.70897,-73.19677,485.91,112.16,111.5,2.837838,0.894269,0.384366,38.441729,47.166515,14.305504,0,0,0,0.9844,5.010562,0.89491,1,2,0.19,2,2236,2727,4087,5993
12115500,6.79808,0.949405,1.821825,0.530137,1.234609,0.591913,20.012311,4.95,1.706897,75.85,15.802083,0,144.6,5,0.9611,0,0.0951,-12.5195,7.160359,1.957231,-0.684332,0.266127,0.273343,11.8,1.430303,1,185.15,4.815345,3,47.35066,-121.66316,752.9,34.72,43.34,0.909091,1.5,0.338713,25.52807,21.155946,6.783237,0,0,46.666666,0.9922,3.518422,0.822857,0.92729,11,0.175817,1.843626,2541,3261,4493,6414
10396000,0.554649,0.355467,1.061477,0.657176,1.494743,0.13415,1.946565,14.5,4.603175,9.05,3.693878,0,219.55,5,0.857549,0,0.1071,-12.5654,1.560339,3.394634,-0.57557,0.46549,2.175574,24,1.307902,1,277.9,7.236979,3,42.79083,-118.8675,1613.27,528.89,969.57,2.317775,0.697836,0.302441,28.501523,26.631574,36.176064,0,0,2.748172,0.0045,0.758705,0.331168,0.999126,5,0.120052,1.5,2343,2750,4154,6070
11274630,0.103055,0.081833,0.575711,0.361505,4.218504,0,0.40463,144.85,61.638298,242.6,85.122807,0.428611,146.7,3,0.61508,0,0.0792,-14.4769,1.259329,2.750117,-1.282214,0.00015,2.183795,27.5,1.676829,1,307.65,13.673333,3,37.4866,-121.2091,517.24,187.44,284.39,1.199085,0.832188,0.28454,29.556925,22.93158,22.029336,0,0,25.301446,0.2803,1.155592,0.456836,0.633424,6,0.154066,2.079978,917,1589,4939,11276
3076600,1.779246,0.486973,1.79888,0.497186,1.485533,0.104085,6.375691,9.95,1.95098,96,11.779141,0,162.45,1,1,0,0.1923,-14.6633,3.653687,2.439227,0.071994,0.189396,0.667607,16.1,1.095238,1,206.8,2.9906,4,39.65614,-79.39411,795.46,127.4,128.33,1.02439,0.952476,0.356192,32.358617,40.238861,13.978899,0,0,13.513219,0.8242,4.118445,0.834435,1,2,0.19,2,1987,2456,3713,4958
9081600,1.640918,0.612676,1.116771,0.607648,1.515937,0.226069,7.290726,39.05,15.938776,88.4,12.905109,0,249.45,1,0.761483,0.018568,0.1693,-14.5073,2.678278,4.024814,-0.38223,0.664742,1.502762,15.05,1.433333,1,232.45,5.004306,3,39.23221,-107.22727,2990.97,432.89,436.88,0.563609,1.417552,0.455473,29.759398,24.371532,18.389588,0,0,24.732389,0.6136,2.134355,0.600361,0.709605,5,0.136352,1.533315,2900,3167,4192,5366
8324000,0.141263,0.092233,0.695164,0.640325,0.883593,0.028356,0.591415,19.9,9.707317,15,3.797468,0,200.25,11,0.392757,0.123077,0.1076,-12.8974,1.53158,3.063129,0.238579,0.365429,1.99998,27.7,1.582857,1,286.65,7.929461,2,35.66169,-106.74337,2459.47,1207.95,1222.2,1.222781,1.339022,0.53015,43.320536,30.937332,17.751474,0,0,8.035639,0.5803,1.646696,0.584626,0.522832,11,0.160165,1.760389,2477,3107,4945,8073
10242000,0.405115,0.354601,0.701544,0.572982,1.704902,0.082064,1.570948,22.05,10.255814,16.1,6.44,0,220.9,1,0.392344,0.092512,0.141,-13.3804,1.142453,3.813685,-0.412291,0.304279,3.338154,27.15,1.611276,1,295.75,9.256651,3,37.6722,-113.03467,2035.16,208.69,1903.38,12.418303,1.231858,0.413759,29.66815,25.809808,17.524602,0,0,27.009862,0.1718,0.699187,0.297949,0.731765,5,0.136281,1.646002,1750,2360,4199,7826
5123400,0.053758,0.039753,0.516183,0.435889,5.463438,0,0.322028,157.35,92.558824,247.05,93.226415,0.476112,233.3,7,0.999838,0,0.1617,-13.7206,1.352298,1.952945,0.876914,0.186707,1.444167,23,1.446541,1,289.4,7.136868,1,48.58889,-100.44208,492.06,3206.1,3220.65,42.07134,1.5,0.608488,39.522257,34.482136,18.398265,0.486964,0,7.455176,0.0461,2.23427,0.667085,0.782852,4,0.18,1.5,1830,2781,6153,15105
11237500,1.878415,0.641425,1.095254,0.487675,1.654297,0.007771,9.603075,85.45,37.152174,212.3,67.396825,0.000274,220,2,0.829272,0,0.0424,-13.9303,2.928504,2.942183,-1.199688,0.749857,1.004671,27.45,1.91958,1,302.9,12.70021,3,37.19856,-119.21373,2201.22,59.82,65.21,0.98,1.313962,0.486039,58.544802,19.902239,8.214823,0,0,17.650171,0.8069,1.576881,0.612877,0.801102,10,0.161989,1.71989,1059,1650,3582,8702
1545600,1.517911,0.448479,1.750192,0.514876,1.069583,0.065242,5.072567,6.85,2.634615,84.6,17.443299,0,164.35,1,1,0,0.2206,-14.1559,3.384575,2.298032,0.170228,0.192646,0.678972,17.55,1.090062,1,219.95,3.097887,3,41.38951,-77.69082,518.97,120,123.62,0.970149,1.495415,0.629821,46.610534,36.896363,16.312779,0,0,0.183382,1,5.191067,0.897149,1,2,0.19,2,1514,2593,4093,8723
6224000,1.346474,0.910373,1.782912,0.60444,0.886555,0.080735,5.651455,50.05,16.409836,157.05,46.880597,0,265.2,3,0.529861,0.036195,NaN,-14.1064,1.479036,2.585163,0.024108,0.693901,1.74787,23.35,1.501608,1,275.95,6.462529,3,43.1769,-109.20291,3116.82,484.86,485.69,0.561856,1.046342,0.418804,38.452721,35.203758,20.553385,0,0,95.441273,0.387,0.73598,0.312042,0.954286,5,0.122286,1.513714,3059,3436,4501,6047
3011800,1.931475,0.538101,1.840614,0.548835,1.742133,0.180866,5.812145,3.5,1.521739,62.45,11.354545,0,155.6,1,1,0,0.2501,-13.1728,3.589425,2.25325,0.164346,0.210193,0.627747,14.65,1.181452,1,199.35,2.982049,3,41.76645,-78.71864,628.71,100.1,101.16,1.012048,1.5,0.631435,42.00856,40.388029,17.621112,0,0,0,1,4.99674,0.885626,1,2,0.19,2,2150,3010,4520,7989
5087500,0.333378,0.203683,0.736573,0.30275,2.370859,0.000122,1.628824,75.75,18.9375,224.8,67.104478,0.048323,228.25,3,0.371331,0,0.0489,-13.7523,1.63675,1.964457,0.840967,0.157256,1.200218,22.55,1.391975,1,281.95,6.005325,1,48.34109,-96.81812,306.72,600.82,720.85,50,1.5,0.660026,59.658207,25.31984,12.861094,0,1.93081,0,0.1448,2.241918,0.699765,0.828239,4,0.18,1.5,2081,2576,4988,7805
1134500,2.077579,0.599173,1.408166,0.487598,1.107875,0.238225,7.096611,9.05,2.154762,46.15,6.88806,0,187.55,3,0.622421,0,0.0109,-14.1198,3.467413,2.091698,0.228672,0.280582,0.603245,15.85,1.152727,1,201.1,2.842403,2,44.51172,-71.83731,450.54,195.13,209.5,4.074074,1.14386,0.476767,42.585993,43.335413,12.724207,0,0,1.096087,0.9963,4.93055,0.886216,0.603804,2,0.213489,2.15484,2795,3083,4340,6066
4040500,1.07219,0.439473,1.235266,0.504176,2.124905,0.104896,4.258765,16.85,6.127273,57.35,13.987805,0,199.3,1,0.812453,0,0.1442,-15.2173,2.439718,2.26097,0.307721,0.309608,0.926734,16.8,1.226277,1,217.8,3.379364,2,46.58411,-88.57597,497.28,419.83,421.65,26.646897,1.343795,0.607187,34.235304,36.26936,9.150751,0,9.015139,5.040054,1,4.697407,0.865017,0.927611,1,0.245419,2.359185,2945,3315,4602,6278
